representation,compartment,bootstrap_id,ari,nmi,nn_accuracy,silhouette
pca,all,27,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.0018951077945530415
pca,all,28,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.0023133871145546436
pca,all,29,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.007959569804370403
pca,all,30,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.014596106484532356
pca,all,31,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.0008108483161777258
pca,all,32,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.010345790535211563
pca,all,33,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.019318126142024994
pca,all,34,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.030360447242856026
pca,all,35,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.012151948176324368
pca,all,36,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.007588449399918318
pca,all,37,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.011521130800247192
pca,all,38,-0.11764705882352941,0.2179136487255354,0.2222222222222222,-0.01396822277456522
pca,all,39,-0.11764705882352941,0.2179136487255354,0.0,0.013354118913412094
pca,all,40,-0.11764705882352941,0.2179136487255354,0.2222222222222222,-0.009909071028232574
pca,all,41,-0.11764705882352941,0.2179136487255354,0.0,-0.005716371815651655
pca,all,42,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.006698457524180412
pca,all,43,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.007788506802171469
pca,all,44,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.006468186620622873
pca,all,45,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.0022604921832680702
pca,all,46,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.005726655013859272
pca,all,47,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.024874061346054077
pca,all,48,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.007409537676721811
pca,all,49,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.010011952370405197
pca,all,50,-0.11764705882352941,0.2179136487255354,0.0,-0.019391251727938652
pca,all,51,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.01084883976727724
pca,all,52,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.0031891269609332085
pca,all,53,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.01617920771241188
pca,all,54,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.006696160417050123
pca,all,55,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.0010853869607672095
pca,all,56,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.004375010263174772
pca,all,57,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.005624313373118639
pca,all,58,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.013018934056162834
pca,all,59,-0.11764705882352941,0.2179136487255354,0.2222222222222222,0.0021828573662787676
pca,all,60,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.0036089110653847456
pca,all,61,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.011500492691993713
pca,all,62,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.0025089734699577093
pca,all,63,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.024398572742938995
pca,all,64,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.001217090873979032
pca,all,65,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.0005911740590818226
pca,all,66,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.007681369781494141
pca,all,67,-0.11764705882352941,0.2179136487255354,0.2222222222222222,0.014047246426343918
pca,all,68,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.00626183208078146
pca,all,69,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.01574006862938404
pca,all,70,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.010989642702043056
pca,all,71,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.019505932927131653
pca,all,72,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.008749994449317455
pca,all,73,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.005358406342566013
pca,all,74,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.00012221559882164001
pca,all,75,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.009957040660083294
pca,all,76,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.0020195809192955494
pca,all,77,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.006589359603822231
pca,all,78,-0.11764705882352941,0.2179136487255354,0.2222222222222222,-0.010654540732502937
pca,all,79,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.00020104470604564995
pca,all,80,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.0015228521078824997
pca,all,81,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.004101234953850508
pca,all,82,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.010673800483345985
pca,all,83,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.00343511370010674
pca,all,84,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.011110787279903889
pca,all,85,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.006824649404734373
pca,all,86,-0.11764705882352941,0.2179136487255354,0.2222222222222222,-0.008770487271249294
pca,all,87,-0.11764705882352941,0.2179136487255354,0.2222222222222222,-0.013191203586757183
pca,all,88,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.0252581425011158
pca,all,89,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.001238598139025271
pca,all,90,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.006877638399600983
pca,all,91,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.01121226791292429
pca,all,92,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.007209839299321175
pca,all,93,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.021675465628504753
pca,all,94,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.007161473855376244
pca,all,95,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.005234160460531712
pca,all,96,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.007078844588249922
pca,all,97,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.008430229499936104
pca,all,98,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.008691083639860153
pca,all,99,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.006725836079567671
pca,all,100,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.004036998376250267
pca,all,101,-0.11764705882352941,0.2179136487255354,0.2222222222222222,-0.004999659955501556
pca,all,102,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.012583579868078232
pca,all,103,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.0031944389920681715
pca,all,104,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.016095668077468872
pca,all,105,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.013155020773410797
pca,all,106,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.009809039533138275
pca,all,107,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.012126808054745197
pca,all,108,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.014134721830487251
pca,all,109,-0.11764705882352941,0.2179136487255354,0.2222222222222222,-0.009627016261219978
pca,all,110,-0.11764705882352941,0.2179136487255354,0.0,-0.0037808744236826897
pca,all,111,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.013289390131831169
pca,all,112,-0.11764705882352941,0.2179136487255354,0.0,-0.01312005240470171
pca,all,113,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.017030032351613045
pca,all,114,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.0021051939111202955
pca,all,115,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.005325913894921541
pca,all,116,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.006600541062653065
pca,all,117,-0.11764705882352941,0.2179136487255354,0.2222222222222222,-0.012349211610853672
pca,all,118,-0.11764705882352941,0.2179136487255354,0.2222222222222222,-0.003903566626831889
pca,all,119,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.025004664435982704
pca,all,120,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.0004852981073781848
pca,all,121,-0.11764705882352941,0.2179136487255354,0.2222222222222222,-0.00039976928383111954
pca,all,122,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.0012896946864202619
pca,all,123,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.0030248770490288734
pca,all,124,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.004374200478196144
pca,all,125,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.015807263553142548
pca,all,126,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.005093223415315151
pca,all,127,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.002458598930388689
pca,all,128,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.00069882080424577
pca,all,129,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.011760152876377106
pca,all,130,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.019152704626321793
pca,all,131,-0.11764705882352941,0.2179136487255354,0.2222222222222222,0.017689766362309456
pca,all,132,-0.11764705882352941,0.2179136487255354,0.0,0.00916266068816185
pca,all,133,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.0030722881201654673
pca,all,134,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.011032450944185257
pca,all,135,-0.11764705882352941,0.2179136487255354,0.0,0.0041451347060501575
pca,all,136,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.009871763177216053
pca,all,137,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.00485203554853797
pca,all,138,-0.11764705882352941,0.2179136487255354,0.2222222222222222,-0.0015882764710113406
pca,all,139,-0.11764705882352941,0.2179136487255354,0.0,-0.0034589171409606934
pca,all,140,-0.11764705882352941,0.2179136487255354,0.2222222222222222,0.0024729648139327765
pca,all,141,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.007487251423299313
pca,all,142,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.015072043053805828
pca,all,143,-0.11764705882352941,0.2179136487255354,0.0,0.018388330936431885
pca,all,144,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.011124949902296066
pca,all,145,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.027336768805980682
pca,all,146,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.0005511945928446949
pca,all,147,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.005240220110863447
pca,all,148,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.012122650630772114
pca,all,149,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.0067518181167542934
pca,all,150,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.012459163554012775
pca,all,151,-0.16129032258064516,0.14378913248740022,0.1111111111111111,0.0029226988554000854
pca,all,152,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.005914270877838135
pca,all,153,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.009648356586694717
pca,all,154,-0.11764705882352941,0.2179136487255354,0.2222222222222222,-0.006490371190011501
pca,all,155,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-3.3150943636428565e-05
pca,all,156,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.004670536611229181
pca,all,157,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.03008943423628807
pca,all,158,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.014383453875780106
pca,all,159,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.0056817722506821156
pca,all,160,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.004442018922418356
pca,all,161,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.008575157262384892
pca,all,162,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.0016115945763885975
pca,all,163,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.004863610491156578
pca,all,164,-0.11764705882352941,0.2179136487255354,0.0,-0.0022380133159458637
pca,all,165,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.0233791321516037
pca,all,166,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.008611667901277542
pca,all,167,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.0025390246883034706
pca,all,168,-0.11764705882352941,0.2179136487255354,0.0,-0.017043713480234146
pca,all,169,-0.11764705882352941,0.2179136487255354,0.2222222222222222,-0.012363665737211704
pca,all,170,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.002113194204866886
pca,all,171,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.02070053294301033
pca,all,172,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.01845727302134037
pca,all,173,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.017829956486821175
pca,all,174,-0.11764705882352941,0.2179136487255354,0.0,0.002530063968151808
pca,all,175,-0.11764705882352941,0.2179136487255354,0.2222222222222222,-0.02176087349653244
pca,all,176,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.012975286692380905
pca,all,177,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.021230123937129974
pca,all,178,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.009926819242537022
pca,all,179,-0.11764705882352941,0.2179136487255354,0.2222222222222222,-0.003086821874603629
pca,all,180,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.013119308277964592
pca,all,181,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.007440952584147453
pca,all,182,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.0026033653412014246
pca,all,183,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.004141034558415413
pca,all,184,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.012356768362224102
pca,all,185,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.011158579029142857
pca,all,186,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.010629488155245781
pca,all,187,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.022921713069081306
pca,all,188,-0.11764705882352941,0.2179136487255354,0.0,0.005048186518251896
pca,all,189,-0.11764705882352941,0.2179136487255354,0.0,0.002127306768670678
pca,all,190,-0.11764705882352941,0.2179136487255354,0.0,0.004526888951659203
pca,all,191,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.017653990536928177
pca,all,192,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.003023227909579873
pca,all,193,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.006791481748223305
pca,all,194,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.004308029543608427
pca,all,195,-0.11764705882352941,0.2179136487255354,0.0,0.0019512902945280075
pca,all,196,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.007237311918288469
pca,all,197,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.016411928460001945
pca,all,198,-0.11764705882352941,0.2179136487255354,0.2222222222222222,-0.005223650950938463
pca,all,199,-0.11764705882352941,0.2179136487255354,0.2222222222222222,0.016067640855908394
pca,epithelial,0,0.0,0.2508730136918945,0.3333333333333333,-0.061235461384058
pca,epithelial,1,-0.21428571428571427,0.10769068931563396,0.3333333333333333,-0.08616232872009277
pca,epithelial,2,-0.21428571428571427,0.10769068931563397,0.2222222222222222,-0.09957461804151535
pca,epithelial,3,-0.21428571428571427,0.10769068931563397,0.1111111111111111,-0.10248696804046631
pca,epithelial,4,-0.07142857142857142,0.2503486204735853,0.2222222222222222,-0.1177292913198471
pca,epithelial,5,-0.07142857142857142,0.2503486204735853,0.3333333333333333,-0.04399047791957855
pca,epithelial,6,-0.07142857142857142,0.2503486204735853,0.1111111111111111,-0.07439425587654114
pca,epithelial,7,-0.07142857142857142,0.2503486204735853,0.0,-0.0529966875910759
pca,epithelial,8,-0.13333333333333333,0.19533461868002244,0.3333333333333333,-0.06063033640384674
pca,epithelial,9,-0.13333333333333333,0.16904258874082662,0.2222222222222222,-0.07811526209115982
pca,epithelial,10,-0.21428571428571427,0.10769068931563397,0.2222222222222222,-0.06679283082485199
pca,epithelial,11,-0.13333333333333333,0.16904258874082662,0.2222222222222222,-0.09730499237775803
pca,epithelial,12,-0.21428571428571427,0.10769068931563397,0.2222222222222222,-0.04315273091197014
pca,epithelial,13,-0.21428571428571427,0.10769068931563396,0.2222222222222222,-0.05174335837364197
pca,epithelial,14,0.0,0.2508730136918945,0.0,-0.0896337479352951
pca,epithelial,15,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.08195924758911133
pca,epithelial,16,-0.11764705882352941,0.2179136487255354,0.0,-0.06974530220031738
pca,epithelial,17,0.0,0.3183298121185787,0.1111111111111111,-0.07336398959159851
pca,epithelial,18,0.0,0.27762581114398704,0.2222222222222222,-0.08778078109025955
pca,epithelial,19,-0.03225806451612903,0.29513539794968274,0.1111111111111111,-0.11699994653463364
pca,epithelial,20,-0.21428571428571427,0.10769068931563396,0.2222222222222222,-0.09659886360168457
pca,epithelial,21,-0.16129032258064516,0.14378913248740022,0.3333333333333333,-0.1100275069475174
pca,epithelial,22,-0.21428571428571427,0.10769068931563396,0.2222222222222222,-0.09701456874608994
pca,epithelial,23,-0.21428571428571427,0.10769068931563396,0.1111111111111111,-0.11772818118333817
pca,epithelial,24,-0.21428571428571427,0.10769068931563396,0.3333333333333333,-0.06810848414897919
pca,epithelial,25,0.0,0.3183298121185787,0.3333333333333333,-0.0700584277510643
pca,epithelial,26,-0.21428571428571427,0.10769068931563396,0.4444444444444444,-0.0638151541352272
pca,epithelial,27,-0.07142857142857142,0.2503486204735853,0.1111111111111111,-0.10872405022382736
pca,epithelial,28,0.0,0.34247811980489706,0.1111111111111111,-0.04354744404554367
pca,epithelial,29,-0.21428571428571427,0.10769068931563396,0.2222222222222222,-0.05565366521477699
pca,epithelial,30,0.0,0.2508730136918945,0.3333333333333333,-0.09497123956680298
pca,epithelial,31,-0.21428571428571427,0.10769068931563397,0.2222222222222222,-0.06956106424331665
pca,epithelial,32,0.0,0.34247811980489706,0.2222222222222222,-0.052587974816560745
pca,epithelial,33,-0.21428571428571427,0.10769068931563397,0.1111111111111111,-0.10184790939092636
pca,epithelial,34,-0.13333333333333333,0.1690425887408266,0.2222222222222222,-0.05121689289808273
pca,epithelial,35,0.0,0.31832981211857864,0.0,-0.05920453742146492
pca,epithelial,36,0.0,0.31832981211857864,0.2222222222222222,-0.05952070280909538
pca,epithelial,37,-0.07142857142857142,0.2503486204735853,0.1111111111111111,-0.07833638787269592
pca,epithelial,38,-0.21428571428571427,0.10769068931563397,0.0,-0.07146640866994858
pca,epithelial,39,-0.07142857142857142,0.2503486204735853,0.2222222222222222,-0.09120823442935944
pca,epithelial,40,-0.21428571428571427,0.10769068931563396,0.3333333333333333,-0.09072765707969666
pca,epithelial,41,-0.11764705882352941,0.2179136487255354,0.0,-0.05640249699354172
pca,epithelial,42,-0.13333333333333333,0.19533461868002244,0.2222222222222222,-0.07393152266740799
pca,epithelial,43,0.0,0.34247811980489706,0.4444444444444444,-0.0731230080127716
pca,epithelial,44,-0.13333333333333333,0.19533461868002244,0.4444444444444444,-0.10039475560188293
pca,epithelial,45,-0.13333333333333333,0.19533461868002244,0.3333333333333333,-0.08847242593765259
pca,epithelial,46,-0.07142857142857142,0.2503486204735853,0.0,-0.09106510877609253
pca,epithelial,47,0.0,0.2508730136918945,0.2222222222222222,-0.07001468539237976
pca,epithelial,48,0.21428571428571427,0.44685189628935357,0.2222222222222222,-0.04978892579674721
pca,epithelial,49,-0.21428571428571427,0.10769068931563396,0.0,-0.11014001071453094
pca,epithelial,50,-0.13333333333333333,0.19533461868002244,0.2222222222222222,-0.09609228372573853
pca,epithelial,51,0.0,0.31832981211857864,0.4444444444444444,-0.03332984447479248
pca,epithelial,52,0.0,0.2508730136918945,0.3333333333333333,-0.08067202568054199
pca,epithelial,53,-0.037037037037037035,0.2804132238095367,0.1111111111111111,-0.03584485873579979
pca,epithelial,54,-0.21428571428571427,0.10769068931563396,0.2222222222222222,-0.06627002358436584
pca,epithelial,55,-0.07142857142857142,0.2503486204735853,0.1111111111111111,-0.09135738760232925
pca,epithelial,56,-0.07142857142857142,0.2503486204735853,0.1111111111111111,-0.10741259157657623
pca,epithelial,57,0.21428571428571427,0.44685189628935357,0.0,-0.040283575654029846
pca,epithelial,58,0.0,0.31832981211857864,0.1111111111111111,-0.06632444262504578
pca,epithelial,59,-0.21428571428571427,0.10769068931563396,0.1111111111111111,-0.08372940123081207
pca,epithelial,60,-0.07142857142857142,0.2503486204735853,0.1111111111111111,-0.06096704304218292
pca,epithelial,61,0.0,0.2508730136918945,0.2222222222222222,-0.04340016096830368
pca,epithelial,62,0.0,0.27762581114398704,0.3333333333333333,-0.03056934103369713
pca,epithelial,63,0.0,0.3183298121185787,0.4444444444444444,-0.03681466728448868
pca,epithelial,64,-0.07142857142857142,0.2503486204735853,0.2222222222222222,-0.06771115213632584
pca,epithelial,65,0.21428571428571427,0.44685189628935357,0.3333333333333333,-0.03478608652949333
pca,epithelial,66,0.0,0.2508730136918945,0.1111111111111111,-0.08390306681394577
pca,epithelial,67,-0.03225806451612903,0.29513539794968274,0.3333333333333333,-0.06706877052783966
pca,epithelial,68,-0.21428571428571427,0.10769068931563396,0.3333333333333333,-0.0893542617559433
pca,epithelial,69,-0.21428571428571427,0.10769068931563396,0.2222222222222222,-0.12588322162628174
pca,epithelial,70,0.0,0.3183298121185787,0.2222222222222222,-0.03592560067772865
pca,epithelial,71,-0.11764705882352941,0.2179136487255354,0.2222222222222222,-0.06454360485076904
pca,epithelial,72,-0.21428571428571427,0.10769068931563396,0.3333333333333333,-0.09974712878465652
pca,epithelial,73,-0.13333333333333333,0.1690425887408266,0.3333333333333333,-0.024391379207372665
pca,epithelial,74,-0.21428571428571427,0.10769068931563397,0.1111111111111111,-0.08862175047397614
pca,epithelial,75,-0.07142857142857142,0.2503486204735853,0.5555555555555556,-0.036295875906944275
pca,epithelial,76,0.0,0.2508730136918945,0.4444444444444444,-0.06987356394529343
pca,epithelial,77,0.0967741935483871,0.35226010009797853,0.3333333333333333,-0.013713925145566463
pca,epithelial,78,0.0,0.27762581114398704,0.1111111111111111,-0.08585482835769653
pca,epithelial,79,0.0,0.34247811980489706,0.0,-0.062400978058576584
pca,epithelial,80,-0.11764705882352941,0.2179136487255354,0.2222222222222222,-0.08818428218364716
pca,epithelial,81,-0.21428571428571427,0.10769068931563397,0.2222222222222222,-0.09664630889892578
pca,epithelial,82,-0.07142857142857142,0.2503486204735853,0.2222222222222222,-0.0562201552093029
pca,epithelial,83,0.0,0.3183298121185787,0.2222222222222222,-0.006188817322254181
pca,epithelial,84,0.07142857142857142,0.3930065516315367,0.1111111111111111,-0.06817391514778137
pca,epithelial,85,-0.07142857142857142,0.2503486204735853,0.4444444444444444,-0.05973578989505768
pca,epithelial,86,-0.21428571428571427,0.10769068931563396,0.3333333333333333,-0.06443972140550613
pca,epithelial,87,0.0,0.2508730136918945,0.1111111111111111,-0.07129980623722076
pca,epithelial,88,-0.21428571428571427,0.10769068931563396,0.1111111111111111,-0.10119545459747314
pca,epithelial,89,-0.21428571428571427,0.10769068931563396,0.0,-0.08915804326534271
pca,epithelial,90,0.22580645161290322,0.5036063655602611,0.4444444444444444,-0.05162406340241432
pca,epithelial,91,-0.07142857142857142,0.2503486204735853,0.2222222222222222,-0.09767386317253113
pca,epithelial,92,0.21428571428571427,0.44685189628935357,0.2222222222222222,-0.034203510731458664
pca,epithelial,93,-0.16129032258064516,0.14378913248740022,0.0,-0.030555900186300278
pca,epithelial,94,0.07142857142857142,0.3930065516315367,0.4444444444444444,-0.019447118043899536
pca,epithelial,95,-0.21428571428571427,0.10769068931563396,0.2222222222222222,-0.08376464247703552
pca,epithelial,96,-0.21428571428571427,0.10769068931563397,0.1111111111111111,-0.08077222108840942
pca,epithelial,97,-0.21428571428571427,0.10769068931563397,0.3333333333333333,-0.08932048082351685
pca,epithelial,98,-0.07142857142857142,0.2503486204735853,0.0,-0.0873791053891182
pca,epithelial,99,-0.21428571428571427,0.10769068931563396,0.2222222222222222,-0.11053486913442612
pca,epithelial,100,-0.21428571428571427,0.10769068931563397,0.3333333333333333,-0.0678117424249649
pca,epithelial,101,-0.07142857142857142,0.2503486204735853,0.2222222222222222,-0.10190963000059128
pca,epithelial,102,-0.07142857142857142,0.2503486204735853,0.0,-0.062344808131456375
pca,epithelial,103,-0.21428571428571427,0.10769068931563396,0.2222222222222222,-0.07988392561674118
pca,epithelial,104,-0.21428571428571427,0.10769068931563396,0.1111111111111111,-0.07489628344774246
pca,epithelial,105,-0.21428571428571427,0.10769068931563396,0.0,-0.12435552477836609
pca,epithelial,106,-0.21428571428571427,0.10769068931563396,0.2222222222222222,-0.04627826809883118
pca,epithelial,107,0.0,0.2508730136918945,0.3333333333333333,-0.057589512318372726
pca,epithelial,108,-0.21428571428571427,0.10769068931563396,0.1111111111111111,-0.0775085985660553
pca,epithelial,109,0.0,0.31832981211857864,0.1111111111111111,-0.08244045823812485
pca,epithelial,110,-0.07142857142857142,0.2503486204735853,0.3333333333333333,-0.07354749739170074
pca,epithelial,111,-0.21428571428571427,0.10769068931563396,0.0,-0.08290525525808334
pca,epithelial,112,-0.07142857142857142,0.2503486204735853,0.2222222222222222,-0.021543212234973907
pca,epithelial,113,-0.16129032258064516,0.14378913248740022,0.2222222222222222,-0.12847326695919037
pca,epithelial,114,-0.16129032258064516,0.14378913248740022,0.5555555555555556,-0.04355502128601074
pca,epithelial,115,0.0,0.2508730136918945,0.2222222222222222,-0.07371170818805695
pca,epithelial,116,-0.21428571428571427,0.10769068931563396,0.2222222222222222,-0.06377193331718445
pca,epithelial,117,-0.21428571428571427,0.10769068931563396,0.1111111111111111,-0.11059346795082092
pca,epithelial,118,-0.21428571428571427,0.10769068931563397,0.2222222222222222,-0.08094636350870132
pca,epithelial,119,-0.21428571428571427,0.10769068931563396,0.2222222222222222,-0.08623942732810974
pca,epithelial,120,-0.07142857142857142,0.2503486204735853,0.1111111111111111,-0.07649984955787659
pca,epithelial,121,-0.07142857142857142,0.2503486204735853,0.1111111111111111,-0.08138208836317062
pca,epithelial,122,-0.07142857142857142,0.2503486204735853,0.0,-0.09972133487462997
pca,epithelial,123,-0.07142857142857142,0.2503486204735853,0.0,-0.07136000692844391
pca,epithelial,124,-0.07142857142857142,0.2503486204735853,0.4444444444444444,-0.09205379337072372
pca,epithelial,125,-0.21428571428571427,0.10769068931563397,0.3333333333333333,-0.09539290517568588
pca,epithelial,126,0.21428571428571427,0.44685189628935357,0.2222222222222222,-0.015561644919216633
pca,epithelial,127,0.0,0.3183298121185787,0.2222222222222222,-0.058828696608543396
pca,epithelial,128,-0.21428571428571427,0.10769068931563396,0.2222222222222222,-0.10329487919807434
pca,epithelial,129,0.0,0.2508730136918945,0.4444444444444444,-0.06814293563365936
pca,epithelial,130,-0.16129032258064516,0.14378913248740022,0.1111111111111111,-0.09241791069507599
pca,epithelial,131,-0.21428571428571427,0.10769068931563397,0.1111111111111111,-0.08840707689523697
pca,epithelial,132,-0.21428571428571427,0.10769068931563396,0.3333333333333333,-0.08723246306180954
pca,epithelial,133,0.0,0.2508730136918945,0.4444444444444444,-0.010972709394991398
pca,epithelial,134,0.21428571428571427,0.4468518962893536,0.1111111111111111,-0.02175719477236271
pca,epithelial,135,-0.21428571428571427,0.10769068931563396,0.2222222222222222,-0.08337808400392532
pca,epithelial,136,-0.07142857142857142,0.2503486204735853,0.2222222222222222,-0.07353054732084274
