sample_id,histology_type,radiological_type,gender,organism,cohort,compartment,epithelial_score,immune_score,stromal_score,endothelial_score
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.23001492913515564,2.5204080276575485,0.23001492913515564,0.23001492913515564
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.29675127888755864,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,2.0399269549304515,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.9160731792766782,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.5120325501591128,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.3644810762548167,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,2.0161774179135965,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.9198641696667369,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.406990396719065,0.628597121418365,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.0187189774117722,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.5155723816763378,0.499437387783618,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,endothelial,0.0,0.35255485986110857,0.0,1.6364496111550306
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.5324183688947741,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.3561741539714968,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.7890651617235344,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.132481280542691,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.9897901666641804,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.1426339259399854,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.6640597701124044,0.059154302246344305,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.8437286404062394,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,epithelial,1.254854052069467,0.9674718963395748,0.4930396910305678,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.4063940226329266,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.5739633773618096,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.5075492469053213,2.3540345954990816,1.041512549524995,0.4086149934027549
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,epithelial,0.0,0.0,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.27477971633806564,0.5099342120269581,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.4190091869554073,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.3610625315710922,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.0512563737093006,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.7230382160701505,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.5672460443985121,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.9655451619286828,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,2.740755216304096,0.0,0.417683620928027
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,2.2915519970600626,0.0,0.5069678331704611
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.9815368019922672,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.762084294441212,1.2145073445439494,0.8852520516306722,0.381042147220606
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,endothelial,0.40135131986686623,0.40135131986686623,0.40135131986686623,1.2040539596005988
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.3912186369850023,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.1438953013865032,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,epithelial,0.0,0.0,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,epithelial,1.2688728532395444,0.4215731923320917,0.0,0.2453553217726169
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,stromal,0.0,0.0,1.3728588740716634,0.24071992007312848
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,endothelial,0.0,0.9048892940813179,0.0,1.5619622976955063
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,epithelial,1.9127472013817104,0.3865914886828238,0.099154515453707,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.49667726996625816,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,stromal,0.0,0.21737537788827357,2.0400063743122976,0.1787136910535368
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,epithelial,1.2835553129083561,0.32460299513762214,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.92977784613749,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.32831120525397883,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,stromal,0.3764397042146044,0.3764397042146044,1.1293191126438131,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.5977562009738809,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.3793956663588131,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.4897939607550545,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,2.08090233056408,0.6015323590025298,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.0367671612495546,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.2838030099950657,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.18059415743199292,1.1958964670153396,0.18059415743199292,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,1.010577768528369,1.8313976896937874,0.575830924063346,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.87494542656177,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.8227185178965666,0.3162489944689619,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.4468673225110359,1.1542525441452114,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.8339491454836618,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.9359201194748564,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.6671558441035501,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.6222583139290665,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.6069154109807071,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.9282875214219894,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,2.3795805822772236,1.674417151915175,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.0930847764366678,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.8663746888520898,0.3719768570209886,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.8551973526950853,0.28176718154524016,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.4383817900403665,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,2.5097970257170443,1.2284662360314207,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.7356863152746747,0.0,0.32584971579880884
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,epithelial,0.7778844432577089,0.38894222162885445,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,2.487580742251982,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,endothelial,0.0,0.6535524369013801,0.0,1.9647509679462634
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,epithelial,1.215158434204437,0.0,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.5087842253066694,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,2.2106383806739087,0.6071982351940037,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,1.008840950063259,1.3837623282511118,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,2.7946324484585867,0.38172546577240457,0.38172546577240457
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,epithelial,0.0,0.0,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.6967587684684848,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.262899487726027,0.565143130390083,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.35718996842631984,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.3233339338145006,0.0,0.09674234615263061
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.3361179024664061,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,epithelial,1.0078490333940926,0.4403005317454595,0.4403005317454595,0.4403005317454595
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,2.0600464816383113,0.40024065874149706,0.5248743662978378
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,endothelial,0.0,0.0,0.0,0.068120560104863
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,epithelial,0.0,0.0,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.2087792462739535,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.8417882240931925,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,epithelial,0.2745155483971825,0.2745155483971825,0.2745155483971825,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,epithelial,0.0,0.0,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.8067720143189383,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.8748872342924848,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.5301768084397542,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.5957546607192742,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.8825128943718887,0.0,0.4940010821903823
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,2.702206893326143,0.5230249126807262,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.9796685491706314,0.0,0.41316481770583036
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,epithelial,0.2832239569569668,0.2832239569569668,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.6590749517574467,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.38026505066874916,1.7979593114749073,0.0,0.38026505066874916
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.6992507041921425,2.1155986228201185,0.34962535209607126,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.9939039453785435,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,epithelial,1.0935501774871663,1.035185986459989,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.078936078764795,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.2544779941116138,0.6873291609141056,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.9149207026361033,1.8074756230933133,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.251823772981703,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.20378569576758196,2.9549653453277656,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,stromal,0.0,1.5284596247998912,1.7213753012158173,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.6003970236658839,0.0,0.21600604616748345
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.8122125666569289,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,epithelial,1.5261897664450497,0.278791099738947,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.45017785342506694,0.45017785342506694,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.1772521500754842,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,2.34197803496931,0.0,0.2270201163862493
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.8923141821985843,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.8321658352785466,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,2.8258314916683402,0.0,0.2892309498087139
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.0017812525560723,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,epithelial,0.0,0.0,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.6670847964100706,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.8891295295671764,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.754085189194584,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.35167755430475445,0.9445735307296672,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.3277252931226209,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.0277722688335222,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.5297286919336723,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.3339080320995992,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,stromal,0.0,0.0,2.9815729361204513,0.199259329229054
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.2592309997004267,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.39007611658205094,0.9799518814921395,0.39007611658205094,0.39007611658205094
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,stromal,0.5218158076319487,0.5218158076319487,0.995331111193766,0.397390296959535
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,epithelial,0.9304003292080459,0.780801324272148,0.273029574823651,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.5649192872717725,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,stromal,0.3166175159671243,0.7875755641801775,1.6470281457045508,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.2848683485820778,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,2.2165106785798216,0.6271881402915358,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.40280736893088315,1.7993632400290405,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.0986383053060624,0.8406157747673241,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.9314394331897591,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.5877168765302831,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.281305854932153,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,epithelial,0.0,0.0,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.9470186555056006,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,3.1339957581740103,0.1776120369147547,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,epithelial,0.0,0.0,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,epithelial,1.3021310516614013,1.3021310516614013,0.39268541456926026,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,epithelial,0.0,0.0,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,epithelial,0.0,0.0,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.717415377904539,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,epithelial,0.0,0.0,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,2.4280771408098145,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.1503258718532108,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,stromal,0.0,0.0,1.1144832448207511,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.22768136175484321,2.561404902773551,0.5590823163600902,0.22768136175484321
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.8920768731448849,0.2608695531162765,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.017781591504916,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.4559027944185468,1.5732985696369832,0.4559027944185468,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.8351504815681197,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,2.4587888432607214,0.0,0.43126707639228534
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,epithelial,1.4002986259557875,0.550994031450938,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,stromal,0.1667629020099833,0.675378358538557,2.6742564127161073,1.012973746267067
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.3849575214707603,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.36925519040645066,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.4766057589671685,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.4641471577036533,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.9013113474401881,2.554859495576385,0.2641728820940847,0.13208644104704234
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.2557933754837798,0.2614580505892619,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.5890773693071973,1.1781547386143947,0.5890773693071973,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.2213523599522123,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.1630116279734746,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.4497982248284257,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.46597073742482137,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,endothelial,0.12777772884932603,0.5570561244867356,0.0,1.5395763172979198
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.3771968776248252,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.089437615672773,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.6185524507551672,0.0,0.0
TD5,AIS,SSN,Female,Homo sapiens,GSE189357,immune,0.38260866819499223,2.7183852945038742,0.0,0.38260866819499223
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,2.5425906021851943,0.09536458890355812,0.20825627138580022
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,epithelial,0.6946554805259194,0.6839396136208137,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.5967494081341395,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.5592685616495776,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.2979165992858191,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.9982729552481853,0.4356503352399497,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.442152612317503,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.46793629880390064,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.30638740170289863,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,2.369507782871854,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,endothelial,0.0,1.1198463643436358,0.2751328533194205,1.1913154950265898
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,epithelial,0.5021184074530988,0.0,0.5021184074530988,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,2.1102564849193763,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.3013142327309353,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.7237123006026933,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.8989750576726763,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,3.265865173630337,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,2.85108668234343,0.0,0.4152634764937299
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.8255718011726771,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.407969750861917,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.188571254500624,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.4636426500861637,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,2.7105186319077434,0.0,0.1927519263220227
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,2.14718615164655,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,2.9247562124134157,0.0,0.2403126413360334
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,2.22922398044867,0.1474022580909005,0.1474022580909005
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,2.878684299621276,0.05677989685451673,0.16772616508921517
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.15660413617680596,2.072710348391556,0.0,0.15660413617680596
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,2.738353977043905,0.0,0.2518457945550096
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.9131818638204952,0.3944858995967073,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.28009709097977303,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,2.6010694035626756,0.0,0.18173577936690502
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.3498373352841788,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,epithelial,0.0,0.0,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.6816974996288199,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.3829042401676429,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.1420711202824621,3.109322371675714,0.0,0.1420711202824621
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.5254688059821759,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.2321763970973805,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,3.1448516846291867,0.17782276875837713,0.17782276875837713
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.5535827263821574,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,2.5081958672356612,0.0,0.12305045363072516
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,2.6910166750078433,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,epithelial,0.0,0.0,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.21954011630563883,2.9586611509001086,0.0,0.27347559909135993
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.36853792175407235,0.6876637464868576,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,3.093425416612604,0.13767629689738617,0.2758274545829601
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,stromal,0.0,0.0,1.9007366084344426,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.1145387212612526,2.379368661510644,0.0,0.1145387212612526
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,stromal,0.0,0.0,0.46380785235433414,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.6198962644008361,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,epithelial,1.766294117444201,0.5096661493283177,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,2.158220461319474,0.0,0.1380717779136092
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,epithelial,0.0,0.0,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.5715111754338762,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,1.5490661867259308,2.61852400830183,0.1913655291144108,0.21543828827022704
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.5029519225875363,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,1.0146445240550546,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.11337802530213617,2.010007871233634,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.10900948744371164,2.838942091868552,0.0,0.17916701809661417
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.30914616815939505,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,2.9315326884026165,0.0,0.2684295533960611
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.13529488804587492,1.7719815436783541,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,0.46178189256332336,0.0,0.0
TD6,MIA,SSN,Female,Homo sapiens,GSE189357,immune,0.0,2.642573683542673,0.0,0.0
